leafValue( IT("/ISUP_IB/VSUP_LNA_STG2/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_LNA_stg2") "fin1" 7e+09 ) X,leafValue( IT("/ISUP_IB/VSUP_LNA_STG2/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_LNA_stg2") "fin1" 7e+09 ) Y
3.968099351317263e-09,0.01252187008784895
3.973239570975143e-09,0.01252292537429963
3.978542451647111e-09,0.01252664148492221
3.984793121341745e-09,0.01252974990258963
3.991651058759583e-09,0.01252817472138757
3.998650608031719e-09,0.01252389616988779
4.004598442962722e-09,0.01252132631702141
4.009989663864269e-09,0.01252072080043238
4.015285565495864e-09,0.01252063459999818
4.021739012054979e-09,0.01251928523790265
4.028737347273582e-09,0.01252045245212551
4.036158403502264e-09,0.0125266319803194
4.043078664926814e-09,0.01253171515221202
4.049434606452378e-09,0.01253198496603932
4.05564729679744e-09,0.01252770869602727
4.06190905965442e-09,0.01252205831051752
4.068672583656733e-09,0.01251791406608054
4.075224595732824e-09,0.01251760871333901
4.081532164725891e-09,0.01251906930237625
4.087494650473736e-09,0.01252204754830471
4.092843039400754e-09,0.0125243381498216
4.0974221521802e-09,0.01252643313729507
4.101250311758105e-09,0.01252863624691446
4.104703594240815e-09,0.01253111941064003
4.108901212382683e-09,0.01253318750986829
4.11401373878808e-09,0.01253375204135305
4.11854877911856e-09,0.01253132694259333
4.124552554024006e-09,0.01252579443527748
4.130246451302714e-09,0.01252152440837689
4.135635009416422e-09,0.01251917729296524
4.140818119776801e-09,0.01252008281108018
4.14673724167469e-09,0.0125244058642467
4.15320828860879e-09,0.01253035959194511
4.16012996645471e-09,0.01253470344139149
4.166723816145025e-09,0.01253572874066945
4.172539804163672e-09,0.01253465351844216
4.177980336902658e-09,0.01253192150810368
4.183411747219048e-09,0.01252810394974839
4.189649218806357e-09,0.01252217456649336
4.195619554908072e-09,0.01251962092924504
4.201217567162852e-09,0.01252121445154351
4.206322165699091e-09,0.01252658507193836
4.210658699133499e-09,0.01253085198346419
4.214368318515323e-09,0.01253231923620223
4.217977029491983e-09,0.01253333754075958
4.223452811825585e-09,0.01253251095627094
4.228663310829398e-09,0.01253073072719783
4.233465924934913e-09,0.01252945615254185
4.238565213422759e-09,0.01252835602817689
4.243644182787334e-09,0.01252698378868888
4.248798609174282e-09,0.01252584398414841
4.254239631779726e-09,0.01252539403983615
4.259852493826995e-09,0.01252644015792927
4.265374365174469e-09,0.01252729487818574
4.270493428831927e-09,0.01252833832650441
4.274991933573996e-09,0.01252901937519355
4.278931082700334e-09,0.01253038540014381
4.282722727886738e-09,0.01253232000009152
4.287609815832524e-09,0.01253411995343015
4.29331013182686e-09,0.01253520427455572
4.298807654102562e-09,0.01253346761791962
4.304083366344252e-09,0.01253081326986139
4.309314357720773e-09,0.01252923742332084
4.314419447037751e-09,0.01252977550118078
4.319137913280887e-09,0.01253104265103606
4.32355680697191e-09,0.01253252801238398
4.327951596936008e-09,0.01253351034858692
4.332956424234172e-09,0.01253323250621554
4.338646229701068e-09,0.01253194099484387
4.344107372992801e-09,0.01253185045102533
4.349462811790606e-09,0.0125333352521612
4.356336744325041e-09,0.0125335002831507
4.36367017716533e-09,0.01253221534697486
4.370940704770398e-09,0.01253234941156216
4.377675849877113e-09,0.01253227572296079
4.384055257195576e-09,0.01253101214624236
4.390293714959408e-09,0.01252953325419424
4.3967429040086e-09,0.012528592429859
4.403507048525711e-09,0.01252966166809873
4.410082575717906e-09,0.01253106020927241
4.416408446830592e-09,0.01253227785069229
4.422352610603034e-09,0.01253241907002322
4.427693839187102e-09,0.01253313807253621
4.432252649057159e-09,0.01253254901966674
4.436058324539406e-09,0.01253255549723628
4.439503600290188e-09,0.01253399667187127
4.443745110515557e-09,0.01253496380235127
4.448756419466436e-09,0.01253574359268569
4.453260588170571e-09,0.01253502099280852
4.459401321241885e-09,0.01253188197018311
4.465021353452903e-09,0.01252963135402775
4.470336863801918e-09,0.01252818020825279
4.475592058155352e-09,0.01252924986649159
4.482226450545238e-09,0.01253337397895881
4.489273544942979e-09,0.01253827255931649
4.496311144588218e-09,0.01254097856340613
4.502562858417666e-09,0.01254109898159241
4.508217301014934e-09,0.01253900045717657
4.513648701743632e-09,0.0125357532742676
4.519385408872601e-09,0.01253029926754754
4.5249261835279e-09,0.01252601621919698
4.529860612538501e-09,0.01252479518051237
4.534136644457587e-09,0.01252640570314073
4.537894644944789e-09,0.01252857235576682
4.541694622069632e-09,0.01253138005115971
4.547804746462857e-09,0.01253539555177269
4.553486351995482e-09,0.01253823068552433
4.558942669003087e-09,0.01254053408557687
4.564560282720411e-09,0.01253997043434387
4.5695377562429e-09,0.01253714471015923
4.573795081530218e-09,0.01253276626344148
4.577549536331065e-09,0.01252858454563029
4.581301640148662e-09,0.01252636019165537
4.587407183136308e-09,0.0125269296413526
4.592948217486198e-09,0.01252867184193037
4.598192890728525e-09,0.01252841641325481
4.60352676026162e-09,0.01252893914312988
4.608288091077509e-09,0.01253114027552299
4.612545407394471e-09,0.01253374748904791
4.616580628821089e-09,0.01253682799135673
4.620947228653274e-09,0.01253937390328058
4.626684308924218e-09,0.01254073802948195
4.632104319164631e-09,0.01253899896426553
4.637371303724324e-09,0.0125353977437286
4.642643908412084e-09,0.0125323995284397
4.648280796532283e-09,0.01253123838475174
4.653669659423757e-09,0.01253139250111959
4.658621460409371e-09,0.01253311566297889
4.663048319925362e-09,0.01253457418369988
4.667036405294684e-09,0.01253503264626131
4.671064666349136e-09,0.01253478986511257
4.676384505546785e-09,0.01253265653822327
4.682017722634031e-09,0.01253088570159566
4.688035496830872e-09,0.01253249732422637
4.694427888497425e-09,0.0125355533912254
4.700786218035145e-09,0.01253638280213333
4.706856135213042e-09,0.01253591023206501
4.712457296224498e-09,0.01253380104799347
4.717383961627271e-09,0.01253255984665299
4.721514982366103e-09,0.01253075946199754
4.725072839322447e-09,0.01252824213791156
4.728731922265476e-09,0.01252736989051809
4.736050088151536e-09,0.01252862503136814
4.741275317629916e-09,0.01252880654091147
4.746384160241796e-09,0.01252856056113983
4.751829213104997e-09,0.01253004431548722
4.756657973376084e-09,0.01253230827404506
4.761101470692486e-09,0.01253420673093715
4.765347398105992e-09,0.01253606725016518
4.769741833217559e-09,0.01253725103388885
4.775787320362382e-09,0.01253707537799667
4.783592817155727e-09,0.01253182083028374
4.790566165102398e-09,0.01252609177716428
4.796725584654899e-09,0.01252381932621586
4.802271980618743e-09,0.01252589936691481
4.807344997401805e-09,0.0125310011752264
4.812900650184926e-09,0.01253798774798227
4.818772264667697e-09,0.01254170173098022
4.824422572016083e-09,0.01254128660277589
4.829697750278977e-09,0.0125378739123789
4.834355079535928e-09,0.01253486543293317
4.838352528610666e-09,0.01253193780517411
4.842022377166248e-09,0.01252836336333303
4.846291408076761e-09,0.01252473069127345
4.852480695611277e-09,0.01252034293276044
4.857962983783625e-09,0.01252116249273687
4.863928931737179e-09,0.01252820447133994
4.870411010760582e-09,0.01253648337201144
4.876543513608295e-09,0.01253999258207883
4.882303130543504e-09,0.01253964688843495
4.88750433500448e-09,0.01253557783729291
4.891917499067508e-09,0.01253087743809249
4.895648949791524e-09,0.01252601287276558
4.899155592017236e-09,0.01252194386945968
4.903990116906725e-09,0.01251969085080502
4.908964282485281e-09,0.01252021952009902
4.913640332500383e-09,0.01252210774153835
4.919630797924605e-09,0.01252729737461179
4.925527879052479e-09,0.0125317650645017
4.931455451626242e-09,0.01253289644343441
4.937292097179351e-09,0.01253220580904095
4.944067764600015e-09,0.01253043632460801
4.951779625804125e-09,0.0125286686757161
4.958775847408536e-09,0.0125263892163316
4.964829811843448e-09,0.01252571041107818
4.970238238990573e-09,0.01252705242399984
4.975338036717022e-09,0.01253078819356139
4.981387450951696e-09,0.01253488225436081
4.987560261391827e-09,0.01253560637959023
4.993651130756055e-09,0.01253225081295235
4.996825565378028e-09,0.0125304625687944
5e-09,0.0125285612588463
