NFmin_Bias (M=20) X,NFmin_Bias (M=20) Y,NFmin_Bias (M=10) X,NFmin_Bias (M=10) Y,NFmin_Bias (M=1) X,NFmin_Bias (M=1) Y
0.7040000000000004,0.3306359113210771,0.7040000000000004,0.3297749359328472,0.7040000000000004,0.4576716570785271
0.7150000000000004,0.3310460442163664,0.7150000000000004,0.3303372157079997,0.7150000000000004,0.45826461363137
0.7260000000000004,0.3320031794794057,0.7260000000000004,0.33145348698956,0.7260000000000004,0.4596206684442177
0.7370000000000004,0.3334850640354665,0.7370000000000004,0.3330994557560056,0.7370000000000004,0.4616990267379801
0.7480000000000004,0.3354679073994951,0.7480000000000004,0.3352490873620797,0.7480000000000004,0.464458571579126
0.7590000000000005,0.3379264728453798,0.7590000000000005,0.337875000095281,0.7590000000000005,0.46785883560495
0.7700000000000005,0.3408346136988041,0.7700000000000005,0.3409492216226863,0.7700000000000005,0.4718611150887103
0.7810000000000005,0.3441660882770555,0.7810000000000005,0.344444162517748,0.7810000000000005,0.4764295158364048
0.7920000000000005,0.3478954971737251,0.7920000000000005,0.3483336250169254,0.7920000000000005,0.4815317631159111
0.8030000000000005,0.3519991757544941,0.8030000000000005,0.3525936784015875,0.8030000000000005,0.4871396829864136
0.8140000000000005,0.3564559057567065,0.8140000000000005,0.3572032840941167,0.8140000000000005,0.4932293408575487
0.8250000000000005,0.3612473664586571,0.8250000000000005,0.3621446209521861,0.8250000000000005,0.4997808825613231
0.8360000000000005,0.3663583064861674,0.8360000000000005,0.3674031219092567,0.8360000000000005,0.5067781547051207
0.8470000000000005,0.3717764650972938,0.8470000000000005,0.3729672735703351,0.8470000000000005,0.5142081872412185
0.8580000000000005,0.3774922993211389,0.8580000000000005,0.3788282479803341,0.8580000000000005,0.5220606108173208
0.8690000000000005,0.3834985817953958,0.8690000000000005,0.384979435394901,0.8690000000000005,0.5303270638243893
0.8800000000000006,0.3897899294303847,0.8800000000000006,0.3914159361331685,0.8800000000000006,0.5390006260680322
0.8910000000000006,0.3963623118313034,0.8910000000000006,0.3981340553006693,0.8910000000000006,0.5480753013664721
0.9020000000000006,0.4032125758978908,0.9020000000000006,0.4051308307669302,0.9020000000000006,0.5575455612145546
0.9130000000000006,0.4103380120952439,0.9130000000000006,0.4124036142450888,0.9130000000000006,0.567405955561789
0.9240000000000006,0.4177359795000176,0.9240000000000006,0.4199497178571536,0.9240000000000006,0.5776507935120834
0.9350000000000006,0.4254036005922591,0.9350000000000006,0.4277661334500237,0.9350000000000006,0.5882738951384495
0.9460000000000006,0.4333375320651827,0.9460000000000006,0.4358493281320581,0.9460000000000006,0.5992684145374019
0.9570000000000006,0.4415338138465782,0.9570000000000006,0.4441951161747116,0.9570000000000006,0.6106267329725127
0.9680000000000006,0.4499877945362299,0.9680000000000006,0.4527986040763044,0.9680000000000006,0.622340419211299
0.9790000000000006,0.4586941274523468,0.9790000000000006,0.4616542021439818,0.9790000000000006,0.6344002518548715
0.9900000000000007,0.4676468276837282,0.9900000000000007,0.4707556926775662,0.9900000000000007,0.6467962959292429
1.001000000000001,0.4768393774203347,1.001000000000001,0.480096342175999,1.001000000000001,0.6595180236241899
1.012,0.4862648648401898,1.012,0.4896690433643677,1.012,0.6725544672332735
1.023,0.4959161412732697,1.023,0.4994664725287936,1.023,0.6858943914507507
1.034,0.5057859822814282,1.034,0.5094812486750268,1.034,0.6995264723147548
1.045,0.5158672404615103,1.045,0.5197060831699553,1.045,0.7134394712654945
1.056,0.5261529807726131,1.056,0.5301339114004997,1.056,0.7276223948060573
1.067,0.5366365925068143,1.067,0.5407580011207207,1.067,0.7420646327543363
1.078,0.5473118751995221,1.078,0.5515720351418234,1.078,0.756756070802632
1.089,0.5581730984675427,1.089,0.5625701685330229,1.089,0.7716871756256134
1.1,0.5692150377761868,1.1,0.5737470623807477,1.1,0.7868490529813457
