s21 (Lg=8.3e-09) X,s21 (Lg=8.3e-09) Y
4000000000,21.02690444353783
4010000000,21.10049312107146
4020000000,21.17413886072202
4030000000,21.24784265943101
4040000000,21.32160551198545
4050000000,21.39542841100826
4060000000,21.46931234702537
4070000000,21.54325830838131
4080000000,21.61726728162828
4090000000,21.69134025111862
4100000000,21.76547819935278
4110000000,21.83968210695508
4120000000,21.91395295262756
4130000000,21.9882917133799
4140000000,22.06269936430396
4150000000,22.137176878769
4160000000,22.21172522845146
4170000000,22.28634538333474
4180000000,22.36103831172175
4190000000,22.43580498027367
4200000000,22.51064635407009
4210000000,22.58556339657506
4220000000,22.66055706966108
4230000000,22.7356283337381
4240000000,22.81077814749291
4250000000,22.88600746830746
4260000000,22.96131725188254
4270000000,23.03670845247953
4280000000,23.11218202282635
4290000000,23.18773891417468
4300000000,23.26338007631949
4310000000,23.33910645742709
4320000000,23.41491900423442
4330000000,23.49081866202187
4340000000,23.56680637440092
4350000000,23.64288308353128
4360000000,23.71904972999268
4370000000,23.79530725273404
4380000000,23.87165658918282
4390000000,23.94809867500395
4400000000,24.02463444424258
4410000000,24.10126482931783
4420000000,24.1779907607598
4430000000,24.25481316738829
4440000000,24.33173297607842
4450000000,24.4087511118882
4460000000,24.48586849790672
4470000000,24.56308605518063
4480000000,24.64040470263577
4490000000,24.71782535700401
4500000000,24.79534893301422
4510000000,24.872976342666
4520000000,24.95070849571794
4530000000,25.02854629959127
4540000000,25.10649065878154
4550000000,25.18454247524914
4560000000,25.26270264796953
4570000000,25.34097207316052
4580000000,25.41935164373761
4590000000,25.49784224942115
4600000000,25.57644477664916
4610000000,25.65516010824241
4620000000,25.73398912333788
4630000000,25.81293269727854
4640000000,25.89199170135721
4650000000,25.97116700263527
4660000000,26.05045946371805
4670000000,26.12986994275836
4680000000,26.20939929282293
4690000000,26.28904836223993
4700000000,26.36881799375279
4710000000,26.44870902489831
4720000000,26.52872228722316
4730000000,26.60885860613991
4740000000,26.6891188010986
4750000000,26.76950368456217
4760000000,26.85001406233077
4770000000,26.9306507328164
4780000000,27.01141448699165
4790000000,27.09230610786779
4800000000,27.17332637017756
4810000000,27.25447604012206
4820000000,27.33575587479427
4830000000,27.41716662188951
4840000000,27.49870901927349
4850000000,27.58038379450846
4860000000,27.66219166449263
4870000000,27.74413333492854
4880000000,27.82620949973767
4890000000,27.90842084073225
4900000000,27.99076802700891
4910000000,28.07325171430291
4920000000,28.15587254454162
4930000000,28.23863114527337
4940000000,28.32152812904176
4950000000,28.40456409255279
4960000000,28.48773961630839
4970000000,28.57105526363646
4980000000,28.65451158025126
4990000000,28.73810909344717
5000000000,28.8218483111336
5010000000,28.90572972129096
5020000000,28.98975379090491
5030000000,29.07392096562958
5040000000,29.15823166806621
5050000000,29.24268629768677
5060000000,29.32728522950193
5070000000,29.41202881284102
5080000000,29.49691737096675
5090000000,29.58195119962806
5100000000,29.66713056588207
5110000000,29.75245570720553
5120000000,29.83792683031876
5130000000,29.9235441099173
5140000000,30.00930768747059
5150000000,30.09521766978518
5160000000,30.18127412805208
5170000000,30.26747709620327
5180000000,30.35382656939872
5190000000,30.44032250291696
5200000000,30.526964810254
5210000000,30.61375336195336
5220000000,30.70068798383905
5230000000,30.78776845513487
5240000000,30.87499450713333
5250000000,30.96236582105711
5260000000,31.04988202656954
5270000000,31.13754269990483
5280000000,31.22534736153741
5290000000,31.31329547435705
5300000000,31.40138644186657
5310000000,31.48961960581985
5320000000,31.57799424392568
5330000000,31.66650956787387
5340000000,31.75516472090963
5350000000,31.84395877511636
5360000000,31.93289072943458
5370000000,32.02195950680967
5380000000,32.11116395171351
5390000000,32.20050282752589
5400000000,32.28997481317396
5410000000,32.37957850128614
5420000000,32.46931239433999
5430000000,32.55917490221356
5440000000,32.64916433881606
5450000000,32.73927891895166
5460000000,32.82951675520783
5470000000,32.91987585424656
5480000000,33.0103541137177
5490000000,33.10094931853837
5500000000,33.191659137207
5510000000,33.2824811184018
5520000000,33.3734126865137
5530000000,33.46445113846099
