NFmin_Bias (M=10) X,NFmin_Bias (M=10) Y,NFmin_Bias (M=20) X,NFmin_Bias (M=20) Y,NFmin_Bias (M=1) X,NFmin_Bias (M=1) Y
0,0.5877521000380139,0,0.6687140596058861,0,0.7073324902199842
0.011,0.5862020722818603,0.011,0.6668796923861524,0.011,0.7062893668036175
0.022,0.5847178462703081,0.022,0.6651118416205073,0.022,0.7053023112931864
0.033,0.5833144769154699,0.033,0.6634237735392211,0.033,0.7043899171422524
0.044,0.5820133149037739,0.044,0.6618345350429412,0.044,0.703578479800529
0.05500000000000001,0.5808441711138582,0.05500000000000001,0.6603709495831052,0.05500000000000001,0.7029047325174548
0.066,0.5798380162990199,0.066,0.6590595149539759,0.066,0.7024099471422895
0.077,0.5790583000308895,0.077,0.6579592691432329,0.077,0.70216996756959
0.08799999999999999,0.5785833162748678,0.08799999999999999,0.6571419219636611,0.08799999999999999,0.7022820957874423
0.09899999999999999,0.578514271533878,0.09899999999999999,0.6567001293515429,0.09899999999999999,0.7028733372464349
0.11,0.5789854258075824,0.11,0.6567571225465356,0.11,0.704113410587337
0.121,0.580172909383776,0.121,0.6574749416127963,0.121,0.706226903572625
0.132,0.5823047558289952,0.132,0.6590638628861205,0.132,0.7095076393781991
0.143,0.5856714776464302,0.143,0.661792425525904,0.143,0.7143347682680945
0.154,0.5906358116596498,0.154,0.6659968091189677,0.154,0.7211893399199444
0.165,0.5976392787693354,0.165,0.6720873627198538,0.165,0.7306689626627115
0.176,0.6072020396774915,0.176,0.680548901184811,0.176,0.743496643004823
0.187,0.6199114958199821,0.187,0.6919302262267845,0.187,0.760518236425869
0.198,0.6363947576742085,0.198,0.706817744715819,0.198,0.7826816142621686
0.209,0.6572711782872244,0.209,0.7257888219097847,0.209,0.810990333605966
0.2200000000000001,0.6830839635893542,0.2200000000000001,0.7493432214246913,0.2200000000000001,0.8464257331890924
0.2310000000000001,0.7142136254472142,0.2310000000000001,0.7778152381927754,0.2310000000000001,0.8898334668526624
0.2420000000000001,0.7507783302050097,0.2420000000000001,0.8112727082963135,0.2420000000000001,0.9417716174616653
0.2530000000000001,0.7925241272191051,0.2530000000000001,0.8494086844311315,0.2530000000000001,1.002315425996899
0.2640000000000001,0.838700231183548,0.2640000000000001,0.8914246152129336,0.2640000000000001,1.070808473202282
