NF (Lg=8.3e-09) X,NF (Lg=8.3e-09) Y
2270000000,14.85947008848977
2280000000,14.80955559114396
2290000000,14.75976096445646
2300000000,14.71008480168653
2310000000,14.66052571678685
2320000000,14.6110823440916
2330000000,14.56175333800603
2340000000,14.51253737270702
2350000000,14.4634331418501
2360000000,14.41443935828083
2370000000,14.36555475375816
2380000000,14.31677807867863
2390000000,14.26810810181186
2400000000,14.21954361003824
2410000000,14.17108340809544
2420000000,14.12272631833098
2430000000,14.07447118045854
2440000000,14.02631685132175
2450000000,13.97826220466345
2460000000,13.93030613089945
2470000000,13.88244753689833
2480000000,13.83468534576653
2490000000,13.78701849663785
2500000000,13.73944594446903
2510000000,13.69196665983889
2520000000,13.64457962875294
2530000000,13.59728385245321
2540000000,13.55007834722984
2550000000,13.502962144243
2560000000,13.45593428934114
2570000000,13.40899384289021
2580000000,13.36213987960413
2590000000,13.31537148837965
2600000000,13.26868777213449
2610000000,13.22208784765085
2620000000,13.17557084542233
2630000000,13.12913590950355
2640000000,13.0827821973641
2650000000,13.03650887974696
2660000000,12.99031514052847
2670000000,12.94420017658321
2680000000,12.89816319765243
2690000000,12.85220342621405
2700000000,12.80632009735783
2710000000,12.76051245866268
2720000000,12.71477977007725
2730000000,12.66912130380299
2740000000,12.62353634418136
2750000000,12.57802418758374
2760000000,12.5325841423029
2770000000,12.48721552844793
2780000000,12.44191767784359
2790000000,12.3966899339289
2800000000,12.3515316516623
2810000000,12.30644219742592
2820000000,12.26142094893504
2830000000,12.21646729514809
2840000000,12.17158063617989
2850000000,12.12676038321866
2860000000,12.08200595844181
2870000000,12.03731679493791
2880000000,11.99269233662869
2890000000,11.94813203819398
2900000000,11.90363536499813
2910000000,11.8592017930202
2920000000,11.81483080878368
2930000000,11.77052190929032
2940000000,11.72627460195651
2950000000,11.6820884045482
2960000000,11.63796284512203
2970000000,11.59389746196564
2980000000,11.54989180354026
2990000000,11.50594542842604
3000000000,11.46205790526825
3010000000,11.4182288127255
3020000000,11.37445773942069
3030000000,11.33074428389104
3040000000,11.28708805454343
3050000000,11.24348866960764
3060000000,11.19994575709418
3070000000,11.15645895475232
3080000000,11.1130279100292
3090000000,11.06965228003206
3100000000,11.0263317314895
3110000000,10.98306594071769
3120000000,10.93985459358401
3130000000,10.89669738547502
3140000000,10.85359402126513
3150000000,10.81054421528498
3160000000,10.76754769129399
3170000000,10.72460418245123
3180000000,10.68171343129006
3190000000,10.63887518969201
3200000000,10.59608921886337
3210000000,10.55335528931168
3220000000,10.51067318082428
3230000000,10.46804268244822
3240000000,10.42546359246919
3250000000,10.38293571839482
3260000000,10.34045887693569
3270000000,10.29803289398981
3280000000,10.25565760462694
3290000000,10.21333285307395
3300000000,10.17105849270118
3310000000,10.1288343860099
3320000000,10.08666040462033
3330000000,10.04453642926104
3340000000,10.00246234975813
3350000000,9.96043806502666
3360000000,9.918463483061482
3370000000,9.876538520929955
3380000000,9.834663104764171
3390000000,9.792837169754973
3400000000,9.751060660146289
3410000000,9.709333529229534
3420000000,9.667655739339697
3430000000,9.62602726185067
3440000000,9.584448077172635
3450000000,9.542918174748902
3460000000,9.501437553053089
3470000000,9.460006219588255
3480000000,9.418624190884238
3490000000,9.377291492497871
3500000000,9.336008159011126
3510000000,9.294774234031751
3520000000,9.253589770193109
3530000000,9.212454829154105
3540000000,9.171369481600097
3550000000,9.130333807243835
3560000000,9.089347894826179
3570000000,9.048411842117746
3580000000,9.007525755919875
3590000000,8.966689752066294
3600000000,8.925903955424722
3610000000,8.88516849989837
3620000000,8.844483528427585
3630000000,8.803849192991493
3640000000,8.763265654609715
3650000000,8.722733083343497
3660000000,8.682251658297217
3670000000,8.641821567620076
3680000000,8.601443008506287
3690000000,8.561116187196459
3700000000,8.520841318978063
3710000000,8.480618628185486
3720000000,8.440448348200295
3730000000,8.400330721450635
3740000000,8.360265999410345
3750000000,8.320254442597822
3760000000,8.280296320574143
3770000000,8.240391911941066
3780000000,8.20054150433792
3790000000,8.160745394438528
3800000000,8.121003887946777
3810000000,8.081317299592429
3820000000,8.041685953125308
3830000000,8.002110181309259
3840000000,7.962590325915344
3850000000,7.923126737713932
3860000000,7.883719776465995
3870000000,7.84436981091371
3880000000,7.805077218769798
3890000000,7.765842386705968
3900000000,7.726665710340496
3910000000,7.687547594224401
3920000000,7.648488451826708
3930000000,7.609488705518487
3940000000,7.570548786555652
3950000000,7.531669135060465
3960000000,7.492850200001798
3970000000,7.454092439173987
3980000000,7.415396319174318
3990000000,7.376762315379032
4000000000,7.338190911917844
4010000000,7.299682601646956
4020000000,7.261237886120462
4030000000,7.22285727556007
4040000000,7.184541288823264
4050000000,7.146290453369602
4060000000,7.108105305225355
4070000000,7.069986388946266
4080000000,7.031934257578419
4090000000,6.993949472617339
4100000000,6.956032603964879
4110000000,6.918184229884405
4120000000,6.880404936953576
4130000000,6.84269532001538
4140000000,6.805055982126902
4150000000,6.767487534505579
4160000000,6.729990596473866
4170000000,6.692565795400876
4180000000,6.655213766642412
4190000000,6.617935153478039
4200000000,6.580730607045982
4210000000,6.543600786275741
4220000000,6.506546357817736
4230000000,6.469567995970857
4240000000,6.432666382607212
4250000000,6.395842207094264
4260000000,6.359096166214123
4270000000,6.322428964080526
4280000000,6.285841312052888
4290000000,6.249333928646963
4300000000,6.212907539443818
4310000000,6.176562876995003
4320000000,6.140300680725264
4330000000,6.104121696831873
4340000000,6.068026678181696
4350000000,6.032016384204511
4360000000,5.996091580783897
4370000000,5.96025304014448
4380000000,5.924501540736467
4390000000,5.888837867116974
4400000000,5.85326280982814
4410000000,5.817777165272185
4420000000,5.782381735582948
4430000000,5.747077328494715
4440000000,5.711864757207028
4450000000,5.676744840247235
4460000000,5.641718401329046
4470000000,5.606786269207735
4480000000,5.571949277532542
4490000000,5.537208264695542
4500000000,5.502564073676962
4510000000,5.468017551887201
4520000000,5.433569551006158
4530000000,5.399220926818296
4540000000,5.364972539044887
4550000000,5.330825251173065
4560000000,5.296779930280808
4570000000,5.262837446859789
4580000000,5.228998674633512
4590000000,5.195264490373473
4600000000,5.161635773711408
4610000000,5.128113406947562
4620000000,5.094698274857507
4630000000,5.061391264494101
4640000000,5.028193264987094
4650000000,4.995105167339336
4660000000,4.962127864219386
4670000000,4.929262249752608
4680000000,4.896509219306965
4690000000,4.863869669277818
4700000000,4.831344496868474
4710000000,4.798934599868517
4720000000,4.766640876428831
4730000000,4.734464224833996
4740000000,4.702405543272697
4750000000,4.670465729603515
4760000000,4.638645681119987
4770000000,4.606946294312809
4780000000,4.575368464628237
4790000000,4.54391308622632
4800000000,4.512581051733782
4810000000,4.481373251998326
4820000000,4.450290575837786
4830000000,4.419333909788073
4840000000,4.388504137850399
4850000000,4.357802141234625
4860000000,4.32722879810256
4870000000,4.296784983308299
4880000000,4.266471568137624
4890000000,4.236289420046101
4900000000,4.206239402395784
4910000000,4.176322374189526
4920000000,4.146539189805969
4930000000,4.116890698732746
4940000000,4.087377745298172
4950000000,4.058001168403123
4960000000,4.028761801252028
4970000000,3.999660471083213
4980000000,3.970697998899058
4990000000,3.941875199195808
5000000000,3.913192879693266
5010000000,3.884651841065079
5020000000,3.856252876668492
5030000000,3.827996772275042
5040000000,3.799884305801605
5050000000,3.771916247041763
5060000000,3.74409335739856
5070000000,3.716416389618225
5080000000,3.688886087523676
5090000000,3.661503185752189
5100000000,3.634268409491051
5110000000,3.607182474217593
5120000000,3.580246085439368
5130000000,3.553459938437029
5140000000,3.526824718009322
5150000000,3.500341098219485
5160000000,3.474009742145122
5170000000,3.447831301630538
5180000000,3.421806417040842
5190000000,3.395935717019976
5200000000,3.370219818251862
5210000000,3.344659325223879
5220000000,3.319254829994626
5230000000,3.294006911964776
5240000000,3.268916137652222
5250000000,3.243983060470089
5260000000,3.21920822051021
5270000000,3.19459214432892
5280000000,3.170135344739821
5290000000,3.14583832060849
5300000000,3.121701556653138
5310000000,3.09772552324995
5320000000,3.073910676243695
5330000000,3.050257456762329
5340000000,3.026766291038677
5350000000,3.003437590234909
5360000000,2.980271750275958
5370000000,2.957269151685071
5380000000,2.934430159427651
5390000000,2.911755122760147
5400000000,2.889244375084204
5410000000,2.866898233808874
5420000000,2.844717000217104
5430000000,2.822700959339725
5440000000,2.800850379835886
5450000000,2.779165513879155
5460000000,2.757646597052015
5470000000,2.736293848244565
5480000000,2.715107469563449
5490000000,2.694087646244341
5500000000,2.673234546573683
5510000000,2.652548321816401
5520000000,2.632029106151422
5530000000,2.611677016614007
5540000000,2.591492153045376
5550000000,2.571474598049919
5560000000,2.551624416959215
5570000000,2.531941657804217
5580000000,2.51242635129372
5590000000,2.49307851080167
5600000000,2.473898132361035
5610000000,2.45488519466523
5620000000,2.436039659077117
5630000000,2.417361469645846
5640000000,2.398850553130411
5650000000,2.380506819031806
5660000000,2.362330159631361
5670000000,2.344320450037626
5680000000,2.326477548239875
5690000000,2.30880129516961
5700000000,2.291291514769055
5710000000,2.273948014066812
5720000000,2.25677058326148
5730000000,2.239758995811616
5740000000,2.222913008533097
5750000000,2.206232361704283
5760000000,2.189716779177041
5770000000,2.173365968495355
5780000000,2.157179621020755
5790000000,2.141157412064324
5800000000,2.125299001025709
5810000000,2.109604031538243
5820000000,2.094072131620664
5830000000,2.078702913835611
5840000000,2.063495975454041
5850000000,2.0484508986255
5860000000,2.033567250555204
5870000000,2.018844583686224
5880000000,2.004282435887933
5890000000,1.989880330650198
5900000000,1.975637777282408
5910000000,1.961554271118917
5920000000,1.94762929372863
5930000000,1.933862313130782
5940000000,1.920252784014599
5950000000,1.906800147964853
5960000000,1.893503833691
5970000000,1.880363257261905
5980000000,1.867377822344064
5990000000,1.854546920444388
6000000000,1.841869931157252
6010000000,1.829346222414928
6020000000,1.816975150742126
6030000000,1.804756061514035
6040000000,1.792688289217671
6050000000,1.780771157716659
6060000000,1.769003980518671
6070000000,1.757386061046422
6080000000,1.745916692910832
6090000000,1.734595160187168
6100000000,1.723420737693348
6110000000,1.71239269127065
6120000000,1.701510278066496
6130000000,1.690772746819116
6140000000,1.680179338144085
6150000000,1.669729284822318
6160000000,1.659421812089707
6170000000,1.64925613792777
6180000000,1.639231473355798
6190000000,1.629347022723601
6200000000,1.619601984005373
6210000000,1.609995549094002
6220000000,1.600526904096069
6230000000,1.591195229627071
6240000000,1.581999701106911
6250000000,1.572939489055512
6260000000,1.564013759388263
6270000000,1.555221673711325
6280000000,1.546562389616537
6290000000,1.53803506097582
6300000000,1.529638838235064
6310000000,1.5213728687071
6320000000,1.513236296863913
6330000000,1.505228264627767
6340000000,1.497347911661271
6350000000,1.489594375656183
6360000000,1.48196679262077
6370000000,1.474464297165625
6380000000,1.467086022788365
6390000000,1.459831102155837
6400000000,1.452698667385177
6410000000,1.445687850322829
6420000000,1.438797782821132
6430000000,1.432027597013537
6440000000,1.425376425586974
6450000000,1.41884340205225
6460000000,1.412427661012155
6470000000,1.406128338426838
6480000000,1.399944571876844
6490000000,1.393875500823762
6500000000,1.38792026686762
6510000000,1.382078014002019
6520000000,1.376347888866344
6530000000,1.370729040995023
6540000000,1.365220623064017
6550000000,1.359821791133938
6560000000,1.354531704890595
6570000000,1.349349527882096
6580000000,1.344274427753146
6590000000,1.339305576475661
6600000000,1.334442150576615
6610000000,1.329683331362375
6620000000,1.325028305139739
6630000000,1.320476263433759
6640000000,1.316026403202022
6650000000,1.311677927045636
6660000000,1.307430043416721
6670000000,1.303281966822648
6680000000,1.29923291802617
6690000000,1.29528212424304
6700000000,1.291428819335434
6710000000,1.287672244001804
6720000000,1.284011645963427
6730000000,1.280446280147809
6740000000,1.276975408867246
6750000000,1.273598301995682
6760000000,1.270314237140054
6770000000,1.267122499809566
6780000000,1.264022383580623
6790000000,1.261013190258273
6800000000,1.258094230034432
6810000000,1.255264821642208
6820000000,1.252524292506451
6830000000,1.249871978891502
6840000000,1.247307226044748
6850000000,1.244829388336897
6860000000,1.242437829398467
6870000000,1.240131922253341
6880000000,1.237911049448027
6890000000,1.23577460317825
6900000000,1.233721985411406
6910000000,1.231752608005908
6920000000,1.229865892827101
6930000000,1.228061271859701
6940000000,1.226338187316535
6950000000,1.224696091744462
6960000000,1.223134448126611
6970000000,1.221652729981143
6980000000,1.220250421457042
6990000000,1.218927017426157
7000000000,1.217682023572518
7010000000,1.21651495647811
7020000000,1.215425343704881
7030000000,1.214412723874842
7040000000,1.213476646745559
7050000000,1.212616673283297
7060000000,1.211832375732819
7070000000,1.211123337684271
7080000000,1.210489154136436
7090000000,1.209929431557312
7100000000,1.209443787941664
7110000000,1.209031852865341
7120000000,1.208693267536708
7130000000,1.208427684844938
7140000000,1.208234769405646
7150000000,1.208114197602768
7160000000,1.208065657629409
7170000000,1.208088849522787
7180000000,1.208183485199199
7190000000,1.208349288484837
7200000000,1.208585995142932
7210000000,1.208893352900011
7220000000,1.209271121467798
7230000000,1.209719072562605
7240000000,1.210236989922871
7250000000,1.210824669322356
7260000000,1.211481918582114
7270000000,1.212208557579013
7280000000,1.213004418251339
7290000000,1.213869344602303
7300000000,1.214803192700309
7310000000,1.21580583067724
7320000000,1.216877138722835
7330000000,1.218017009078285
7340000000,1.219225346025354
7350000000,1.220502065873839
7360000000,1.221847096947009
7370000000,1.223260379562092
7380000000,1.224741866011626
7390000000,1.226291520539204
7400000000,1.227909319314083
7410000000,1.229595250403219
7420000000,1.231349313740001
7430000000,1.233171521091604
7440000000,1.235061896022291
7450000000,1.237020473855817
7460000000,1.239047301633954
7470000000,1.24114243807281
7480000000,1.243305953517588
7490000000,1.245537929893251
7500000000,1.247838460653689
7510000000,1.250207650728375
7520000000,1.252645616465973
7530000000,1.255152485575391
7540000000,1.257728397065438
7550000000,1.260373501180309
7560000000,1.263087959333437
7570000000,1.265871944039803
7580000000,1.268725638842671
7590000000,1.271649238242074
7600000000,1.274642947616719
7610000000,1.277706983145886
7620000000,1.280841571728139
7630000000,1.284046950896883
7640000000,1.287323368734732
7650000000,1.290671083783466
7660000000,1.294090364953413
7670000000,1.297581491428907
7680000000,1.30114475257171
7690000000,1.304780447821966
7700000000,1.308488886596284
7710000000,1.312270388183646
7720000000,1.316125281638307
7730000000,1.320053905671009
7740000000,1.324056608536092
7750000000,1.328133747917475
7760000000,1.332285690812155
7770000000,1.336512813409169
7780000000,1.340815500968706
7790000000,1.345194147696306
7800000000,1.349649156616604
7810000000,1.354180939442222
7820000000,1.358789916442131
7830000000,1.363476516306323
7840000000,1.368241176008125
7850000000,1.373084340664317
7860000000,1.378006463391892
7870000000,1.383008005163659
7880000000,1.388089434659595
7890000000,1.393251228116879
7900000000,1.398493869177124
7910000000,1.403817848730851
7920000000,1.409223664759605
7930000000,1.414711822175646
7940000000,1.42028283265886
7950000000,1.425937214491901
7960000000,1.431675492391717
7970000000,1.437498197339888
7980000000,1.443405866409385
7990000000,1.449399042590104
8000000000,1.455478274610755
8010000000,1.461644116759193
8020000000,1.467897128700867
8030000000,1.474237875292973
8040000000,1.480666926398911
8050000000,1.487184856698343
8060000000,1.493792245496105
8070000000,1.500489676528649
8080000000,1.507277737768088
8090000000,1.514157021224834
8100000000,1.521128122747052
8110000000,1.528191641818196
8120000000,1.535348181353891
8130000000,1.542598347495068
8140000000,1.549942749399833
8150000000,1.557381999033697
8160000000,1.564916710957561
8170000000,1.572547502114142
8180000000,1.580274991612117
8190000000,1.588099800509135
8200000000,1.596022551593002
8210000000,1.604043869161268
8220000000,1.612164378798582
8230000000,1.620384707153838
8240000000,1.62870548171502
8250000000,1.637127330582187
8260000000,1.645650882241388
8270000000,1.654276765333548
8280000000,1.663005608426611
8290000000,1.671838039782615
8300000000,1.680774687126755
8310000000,1.689816177413253
8320000000,1.698963136592256
8330000000,1.708216189374297
8340000000,1.717575958995261
8350000000,1.727043066979799
8360000000,1.736618132905059
8370000000,1.746301774163108
8380000000,1.756094605723639
8390000000,1.765997239896127
8400000000,1.776010286091805
8410000000,1.786134350585326
8420000000,1.796370036277077
8430000000,1.806717942454429
8440000000,1.8171786645547
8450000000,1.827752793927068
8460000000,1.838440917595395
8470000000,1.849243618021606
8480000000,1.860161472869527
8490000000,1.871195054769892
8500000000,1.882344931084658
8510000000,1.893611663674396
8520000000,1.904995808665121
8530000000,1.916497916215672
8540000000,1.9281185302893
8550000000,1.939858188423047
8560000000,1.951717421500676
8570000000,1.9636967535261
8580000000,1.975796701399722
8590000000,1.988017774694924
8600000000,2.000360475438173
8610000000,2.012825297889305
8620000000,2.025412728325222
8630000000,2.03812324482555
8640000000,2.050957317060236
8650000000,2.063915406079269
8660000000,2.076997964106607
8670000000,2.09020543433483
8680000000,2.103538250723091
8690000000,2.116996837799192
8700000000,2.130581610462153
8710000000,2.144292973790164
8720000000,2.158131322851072
8730000000,2.172097042514748
8740000000,2.186190507271909
8750000000,2.200412081052363
8760000000,2.214762117050376
8770000000,2.229240957551731
8780000000,2.243848933766072
8790000000,2.258586365660724
8800000000,2.273453561801278
8810000000,2.288450819194415
8820000000,2.30357842313523
8830000000,2.318836647059049
8840000000,2.334225752398181
8850000000,2.349745988440759
8860000000,2.365397592197115
8870000000,2.381180788268441
8880000000,2.397095788721578
8890000000,2.413142792966104
8900000000,2.429321987640129
8910000000,2.445633546497141
8920000000,2.462077630299262
8930000000,2.478654386716646
8940000000,2.495363950228289
8950000000,2.512206442033525
8960000000,2.529181969962745
8970000000,2.546290628396595
8980000000,2.563532498190008
8990000000,2.580907646601976
9000000000,2.598416127226791
9010000000,2.616057979936958
9020000000,2.633833230826556
9030000000,2.651741892160548
9040000000,2.669783962331919
9050000000,2.68795942582121
9060000000,2.706268253164659
9070000000,2.724710400924293
9080000000,2.743285811665401
9090000000,2.761994413939224
9100000000,2.780836122272065
9110000000,2.799810837157962
9120000000,2.818918445056272
9130000000,2.838158818398418
9140000000,2.857531815595513
9150000000,2.877037281053758
9160000000,2.896675045196193
9170000000,2.916444924487283
9180000000,2.936346721462093
9190000000,2.956380224766368
9200000000,2.976545209194229
9210000000,2.996841435736557
9220000000,3.017268651633365
9230000000,3.037826590428261
9240000000,3.05851497203109
9250000000,3.079333502786578
9260000000,3.100281875542665
9270000000,3.121359769730375
9280000000,3.142566851441879
9290000000,3.163902773517576
9300000000,3.185367175639096
9310000000,3.206959684420053
9320000000,3.22867991350905
9330000000,3.250527463693624
9340000000,3.272501923005573
9350000000,3.294602866837372
9360000000,3.316829858056593
9370000000,3.339182447128342
9380000000,3.361660172237877
9390000000,3.384262559422115
9400000000,3.406989122700288
9410000000,3.429839364209608
9420000000,3.452812774348642
9430000000,3.475908831915731
9440000000,3.499127004259774
9450000000,3.522466747427817
9460000000,3.545927506319034
9470000000,3.569508714841578
9480000000,3.593209796071314
9490000000,3.617030162412558
9500000000,3.640969215766201
9510000000,3.665026347694056
9520000000,3.689200939590932
9530000000,3.713492362856279
9540000000,3.737899979068027
9550000000,3.762423140163369
9560000000,3.787061188611045
9570000000,3.811813457601157
9580000000,3.836679271220059
9590000000,3.861657944639024
9600000000,3.886748784302477
9610000000,3.911951088109717
9620000000,3.937264145610288
9630000000,3.962687238191574
9640000000,3.98821963927019
9650000000,4.013860614487841
9660000000,4.039609421900472
9670000000,4.065465312176759
9680000000,4.091427528793811
9690000000,4.117495308228732
9700000000,4.143667880160141
9710000000,4.169944467663496
9720000000,4.196324287407883
9730000000,4.222806549854327
9740000000,4.249390459453403
9750000000,4.276075214843511
9760000000,4.302860009048075
9770000000,4.329744029672778
9780000000,4.356726459104798
9790000000,4.38380647470654
9800000000,4.410983249016025
9810000000,4.438255949939264
9820000000,4.465623740948729
9830000000,4.493085781276118
9840000000,4.520641226107517
9850000000,4.548289226774197
9860000000,4.576028930949384
9870000000,4.603859482832343
9880000000,4.631780023345605
9890000000,4.659789690318607
9900000000,4.687887618677971
9910000000,4.716072940633607
9920000000,4.744344785860849
9930000000,4.772702281687629
9940000000,4.801144553273666
9950000000,4.829670723789725
9960000000,4.858279914603468
9970000000,4.886971245444283
9980000000,4.915743834591275
9990000000,4.944596799037405
10000000000,4.973529254663632
